pid,fnm,lnm,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,ta2t,ta2x,ta2y,ta2z,at1t,at1x,at1y,at1z,at2t,at2x,at2y,at2z,lr1t,lr1x,lr1y,lr1z,lr2t,lr2x,lr2y,lr2z,rl1t,rl1x,rl1y,rl1z,rl2t,rl2x,rl2y,rl2z,pl,spl,plr
201166,Aaron,Brooks,72,499,0.412837467277917,0.834171640474142,2.79971572242762,0.469,0.0064907914125867,0.00133062437727806,7.99941186063314,14.6806649873295,-9.13166494172483,-0.847131798100752,11.4637248562115,6.55978987175664,0.394,0.46505793809328,0.125977827355131,7.3411260412524,19.8593639919933,0.196,-0.141788086568969,1.04529136776328,5.02173996209186,0.148,-0.327861545678244,1.18920919720861,4.14044444313601,NA,NA,NA,NA,0.346,0.546288416770777,0.275498671807002,6.97859489154277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142,-0.324965744070491,1.19123991240076,4.04755634060762,NA,NA,NA,NA,6.11255947431145,5.28162680513773,1.15732513860415
203138,Hollis,Thompson,NA,499,-0.300149926627074,-0.0841175642831573,3.66761823219493,0.393,0.0281833849606537,-0.0539817872347906,8.69966764081149,14.2309443830833,-8.44834696073046,0.476743530637584,11.4419372167269,10.0586294950737,0.332,0.407663100596435,-0.0725176981497361,8.0512763906601,19.0869914805578,0.125,-0.256813685268715,0.247811455936187,5.30689992681625,0.064,-0.487577932744584,0.23545235195059,4.29236890896141,NA,NA,NA,NA,0.277,0.515672602010723,-0.0518807401336634,7.47191619033389,NA,NA,NA,NA,0.327,0.426361626145872,-0.072689722482456,8.00096705909303,NA,NA,NA,NA,0.095,-0.416430195213299,0.271730968992511,4.75206445838306,NA,NA,NA,NA,5.46425396323522,5.04283969399333,1.08356685812239
202694,Marcus,Morris Sr.,80,496,-0.0409907437855901,-0.192741554802779,3.47739005478016,0.471,-0.0411206974909288,-0.0239792928614988,8.75937864853316,14.1701423657189,-8.17642346124183,0.583924274840455,11.5584629812293,9.58541262219014,0.402,0.385390093312131,-0.0473503638213487,8.03784489733938,18.1260936257876,0.204,0.0119392486797444,0.425506053301086,5.55336115313428,0.119,-0.29139782903246,0.432001666525331,4.24200132553711,NA,NA,NA,NA,0.342,0.524731066275289,-0.00139773830329143,7.42591665368053,NA,NA,NA,NA,0.402,0.385390093312131,-0.0473503638213487,8.03784489733938,NA,NA,NA,NA,0.158,-0.241694996579373,0.514682712618551,4.77337804213539,NA,NA,NA,NA,5.98730912428508,5.28468392834239,1.13295500837324
2547,Chris,Bosh,83,493,-0.105120291334786,0.425953681135411,3.50508003303225,0.558,-0.214001887041442,0.00188663764092291,8.69691200665947,14.2018567961221,-2.21531657465351,0.571397788279623,14.0163694835422,13.3076147352611,0.433,-0.11243908576142,-0.0614875226737398,6.97128361516889,15.1756411155555,0.362,-0.167863497528554,-0.0675930231981564,5.93942578606057,0.233,-0.322103939538808,-0.00990724632878208,4.25506349660555,NA,NA,NA,NA,0.428,-0.112014359443451,-0.062799068807169,6.90435028371798,NA,NA,NA,NA,0.381,-0.142669568233077,-0.0685962401986016,6.22688736205887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63202924089235,5.2102598113376,1.08094978846102
2399,Mike,Dunleavy,81,492,0.334479866534705,0.644881748176419,3.27395587306074,0.401,-0.0151030093702646,-0.00879403139842598,8.60094669481018,12.7378997822766,-7.11193365543127,-0.0401093266738234,10.5675390600641,9.92857962578952,0.355,0.249377784866128,0.00644179132251457,8.13264840935961,18.3448196055586,0.153,-0.0391186659928516,0.353838978422585,5.28773160400945,0.1,-0.164372069595152,0.469199968655348,4.3564331834229,NA,NA,NA,NA,0.279,0.419100948444382,0.0903073264396006,7.3221251111849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68194176606724,5.37832050243675,1.0564528022257
2546,Carmelo,Anthony,NA,490,0.387493638925516,0.126326252588059,3.41519206752332,0.39,-0.00444852811655613,-0.0378509245256084,9.10118697520672,14.2897252721365,-8.25564672714465,0.200996859215291,11.6619100379101,8.68927367967841,0.321,0.408146564384416,-0.0467959050150843,8.40229182963257,24.0673025629183,0.118,-0.0902331386950314,0.309000306670959,5.33086870104103,0.083,-0.157182238247667,0.31500784675891,4.52633602760411,NA,NA,NA,NA,0.267,0.509329295006923,-0.0177093250246469,7.87567954434207,NA,NA,NA,NA,0.321,0.408146564384416,-0.0467959050150843,8.40229182963257,NA,NA,NA,NA,0.095,-0.147784859423759,0.317093512014177,4.78788831729552,NA,NA,NA,NA,6.12550827337455,5.70185153244033,1.07430160861324
202322,John,Wall,76,489,-0.264049001302635,0.412852872911747,3.02474061612834,0.392,-0.0140451674944908,0.00207681274528015,7.42453197428997,15.4142008795577,-7.14118589438462,-0.189170781984049,13.6588896764138,9.05223379306363,0.254,0.157479895341733,0.154297113103995,6.02224413905684,15.2218079212263,0.122,-0.494765971316432,0.525086163715303,4.46469765166632,0.079,-0.587765483899213,0.560439989815391,3.83678261915764,NA,NA,NA,NA,0.311,0.249418803774695,0.0491722245316421,6.54627002846308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082,-0.587358879042894,0.56071102523569,3.87724136012601,NA,NA,NA,NA,4.75987693221868,4.42599174015027,1.07543737351328
202695,Kawhi,Leonard,79,481,0.169623177675762,0.110837020453626,3.3211828731577002,0.426,-0.209069284175243,0.0146888678519683,8.35057247208052,12.1117406889354,-4.27070552500766,-0.271464224970839,11.3305623871565,Inf,NA,NA,NA,NA,15.2341276088501,0.227,-0.043937572719273,0.175981123954116,5.78741159548332,0.124,-0.210296641812173,0.302534938305564,4.35565488634247,NA,NA,NA,NA,0.296,0.04673332880035,0.0814064127520491,6.79498938928084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122,-0.210176835673418,0.302622642301227,4.33340511900406,NA,NA,NA,NA,5.19748505571147,5.04454281235322,1.03031835570584
201943,Brandon,Jennings,73,479,0.0222606510990733,-0.226189872235571,2.88842906377412,0.381,0.0111392527448521,0.00602070132541256,8.15400789638846,13.8980389672922,-7.33501071536024,-0.283944229952829,11.8013762170435,5.05340727196212,0.311,0.256999382310046,-0.052513853118634,7.59486975966722,23.7253909505472,0.119,-0.659826159384467,-0.538861062396499,4.7464887856909,0.128,-0.664319401762946,-0.542687870955182,4.95932537101126,NA,NA,NA,NA,0.315,0.257938401998849,-0.0449632436944188,7.61514991238523,NA,NA,NA,NA,0.131,-0.664003994775425,-0.543014630956242,5.02962100469926,NA,NA,NA,NA,0.371,0.0802277811684097,0.00759805514348498,8.03980861519507,NA,NA,NA,NA,5.82679400831992,5.27070829001673,1.10550493172928
2590,Mo,Williams,73,477,-0.293172007377805,0.196536367882763,3.13842701233483,0.384,-0.00125216650269139,-0.0154983510854767,7.79060290823807,15.2351677552988,-8.72131673526499,-0.242330253360498,12.4896055575663,8.02208245081725,0.304,0.388681375199224,0.0378274283688235,6.99538134920476,18.5149883803133,0.118,-0.472792276552809,0.40689772862908,4.76326809778019,0.0680000000000001,-0.652393163877259,0.437828737371839,3.91486419879516,NA,NA,NA,NA,0.291,0.396285911831156,0.0544906475834701,6.89050839633528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081,-0.636733662766608,0.444220256463971,4.10896566365056,NA,NA,NA,NA,5.12852017920648,4.66614578447433,1.09909128777558
101114,Deron,Williams,75,476,0.410751545089797,0.577616518263308,3.30420200027213,0.386,2.75736994110598e-4,-0.0250887918930574,8.33998645288419,13.8081212890373,-8.7020614066186,-0.272213355474959,10.7174736154238,8.8991665203828,0.317,0.463416435411528,-3.16835417718875e-4,7.65702100038906,19.8502717831799,0.117,0.176415191598363,0.495388626527936,5.09139982895602,0.0720000000000001,0.0659005895677161,0.600077919099798,4.25970919178206,NA,NA,NA,NA,0.257,0.623502444333947,0.0674898764888226,7.07429703413278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049,0.111335931702761,0.614205788595639,3.92628109323557,NA,NA,NA,NA,5.40292363281769,5.08830709893692,1.06183127860866
200794,Paul,Millsap,79,473,-0.61041922853976,0.824131478568495,3.93087342630275,0.446,-0.0249358506602789,0.0140102120007644,7.95515314826259,12.9370868680358,-6.66651928336894,-1.38317766152603,11.0005707502942,4.81037302454723,0.274,0.322402359950133,0.308162897928926,6.71099061124112,15.200023756444,0.089,-0.841245590708395,0.894059874925448,5.01171605497271,0.075,-0.852645364333422,0.910586747076327,4.80017273629108,NA,NA,NA,NA,0.327,0.418458434587183,0.194731365365349,6.98708125867613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0619999999999999,-0.842724365083783,0.916320369517619,4.61067589800674,NA,NA,NA,NA,4.75196690613294,4.14655453755231,1.14600371539741
203095,Evan,Fournier,79,472,0.526678108506149,-0.0842920845854794,3.08104085723164,0.401,-0.0960783714424837,-0.00141082420243701,7.98002242497449,14.0782037186628,-5.60841051677529,-0.348231893536143,12.9081480456268,12.6186198901017,0.365,0.0625156463286108,0.0140674105472412,7.52213172126834,17.9988927677099,0.205,0.0922177909466007,0.0884806526922083,5.14742578330168,0.136,0.0234175978428418,0.0800129010025147,3.97727576470726,NA,NA,NA,NA,0.285,0.174485882519229,0.058778226340511,6.4752248916694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185,0.0628282758610718,0.0899506679430154,4.78917822927374,NA,NA,NA,NA,5.25268076803065,4.93910066082125,1.06348931288176
101145,Monta,Ellis,75,466,-0.0724230903372204,-0.48561143054583,3.12303077026672,0.468,-0.00841857632816251,-0.00849199280777926,8.17877968060338,14.2806943494693,-8.56678140915589,0.472438653740699,11.4160102097518,7.65412891632344,0.394,0.399894875913186,-0.0579223332115747,7.49864786439161,17.5094454453477,0.192,-0.403959420732092,-0.0608388407393837,5.10799324710178,0.132,-0.677064610491793,-0.120316287025843,4.12791226720628,NA,NA,NA,NA,0.354,0.445858449162728,-0.0808515921561054,7.1737002433557,NA,NA,NA,NA,0.337,0.434448002693305,-0.083338325177388,7.01340298097448,NA,NA,NA,NA,0.218,-0.189409129680429,-0.0573183619936251,5.55611584675638,NA,NA,NA,NA,5.79076413846205,5.07861561648953,1.14022493052246
201571,D.J.,Augustin,71,465,-0.210584985050239,0.0814733134776782,2.77663043719175,0.389,-0.0421755836783844,0.00148835529236304,7.6366718424413,14.8120402846242,-7.65022646394089,0.221653182515165,12.6815394298338,8.66189307537456,0.321,0.298548490038831,-0.00666028480628411,6.94513267260464,19.0801188074241,0.125,-0.365481123677771,0.327856361491507,4.40941032336431,0.0730000000000001,-0.517042599363865,0.306615778400812,3.49947541523395,NA,NA,NA,NA,0.286,0.34089011648163,0.0123541274900399,6.6279338286108,NA,NA,NA,NA,0.333,0.264019442940667,-0.00772972033628186,7.04965344108327,NA,NA,NA,NA,0.107,-0.446109763534271,0.33433099185667,4.06929689921495,NA,NA,NA,NA,5.22456365190353,4.86361612185279,1.07421381971923
201609,Goran,Dragic,75,464,-0.257241026047044,-0.560146901000923,2.77636229929784,0.405,-0.156320556121716,0.00188647839242929,7.66059172351188,14.2491165457446,-4.02453423405865,1.26067787678269,13.6106993877645,12.6155349557875,0.346,-0.051155638447209,-0.107647578249492,6.89626872670557,17.8717271938522,0.205,-0.417793764302682,-0.54696460215094,4.78581713446177,0.116,-0.622951497473216,-0.741470272458981,3.34502721079585,NA,NA,NA,NA,0.349,-0.0508951484525986,-0.100576059258812,6.93411868290894,NA,NA,NA,NA,0.107,-0.620045792023751,-0.743850875846011,3.23449895622656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28552446730237,4.91749565624216,1.07484069875955
